id,name
NF0210000,Офисная Техника
NF0210002,Многофункц. Устр-ва
NF0210004,Сканеры
NF0210007,Расходные мат. д/ОТ
NF0211001,Аксессуары д/телеф.
NF0211000,Телефоны и аксессуары
NF0211002,"Коммун-ры, смартфоны"
NF0211003,Мобильные Телефоны
NF0211004,Проводные телефоны
NF0211005,Радиостанции
NF0211006,Радио-телефоны
NF0212001,Вытяжки
NF0212000,Техника для кухни
NF0212002,Грили
NF0212003,"Кофе-маш.,э/кофевар."
NF0212004,Кофемолки
NF0212005,"Кух.комбайны,э/резки"
NF0212006,Микроволновые печи
NF0212007,"Миксеры,блендеры"
NF0212008,Морозильные камеры
NF0212009,Мясорубки электр.
NF0212010,Пароварки
NF0212011,Плиты газовые
NF0212012,Плиты электрические
NF0212013,Посудомоечные машины
NF0212014,Прочая кух. техника
NF0212015,Соковыжималки
NF0212016,"Тостеры, ростеры"
NF0212017,Фритюрницы
NF0212018,Холодильники
NF0212019,"Чайники, термосы эл."
NF0212020,Электропечи
NF0213001,Пр техника д/уборки
NF0213000,Техника для уборки и ухода за вещам
NF0213002,Пылесосы и аксес.
NF0213003,Стиральные машины
NF0213004,Сушильно-глад.машины
NF0213005,"Утюги, парогенерат."
NF0213006,Швейные машины
NF0214001,Технические новинки
NF0214000,Технические новинки
NF0215001,Фотоаппараты
NF0215000,Фотоаппараты
NF0215002,Фотопринадлежности
NF0216001,Часы с радио
NF0216000,Часы
NF0216002,"Часы, будильники"
NF0217001,"Батарейки, аккум."
NF0217000,Элементы питания
NF0301001,Др. виды возвр.тары
NF0301000,Тара
NF0300000,Тара возвратная
NF0301003,Ящики
NF0401001,"Сумки, чемоданы дор."
NF0401000,Багаж
NF0400000,Галантерея
NF0402001,Зонты
NF0402000,Зонты
NF0403001,"Бум.,портмоне,ключн."
NF0403000,Кожгалантерея
NF0403002,Сумки
NF0404001,Одежная фурнитура
NF0404000,Одежная фурнитура
NF0405001,Принадл. д/шитья
NF0405000,Принадлежности для шитья и рукодели
AG_REBATE100000000000024502,Rabatt-Artikelgruppe
NF1802003,Вазы
NF0406004,Наборы для макияжа
NF0406000,Галантерейные аксессуары
NF0406008,Прочие галант. акс.
NF0407001,Бижутерия
NF0407000,Предметы украшения
NF0411001,"Губки,мочалки д/душа"
NF0411000,Средства для душа
NF0412001,Бижутерия
NF0412000,Предметы украшения
NF0413001,Маник./пед.принадл.
NF0413000,Галантерейные аксессуары
NF0413002,Аксессуары д/макияжа
NF0413003,Очки
NF0413004,Косметички
NF0413005,Прочие галант.акс.
NF0413006,Наборы д/макияжа
NF0413007,Наручные часы
NF0413008,Предметы д/волос
NF0501000,Игровые комплексы
NF0502000,Игрушки
NF0503001,Автокресла для детей
NF0503000,Коляски и автокресла
NF0503002,"Акс.д/колясок,автокр"
NF0503003,Коляски для детей
NF0504001,"Ванночки,горшки,акс."
NF0504000,Купание и уход
NF0505000,Наборы для  творчества
NF0506000,Посуда для новорожденных
NF0507001,"Стопры, защелки..."
NF0507000,Предметы для безопасности ребенка
NF0508001,Аксессуары для мам
NF0508000,Товары для новорожденных и мам
NF0508003,"Иг.коврики,подвески"
NF0508004,"Погремушки,прорез."
NF0508006,Смеш.наб.д/новорож.
AG_REBATE100000000000025003,Rabatt-Artikelgruppe
NF0601000,Билеты
NF0600000,"Дисконтные карты, билеты"
NF0602001,"Карты,под., сертиф."
NF0602000,Дисконтные карты
NF0701001,Бумажная продукция
NF0406002,Косметички
NF0406003,Маник./пед.принадл.
NF0406005,Наручные часы
NF0406006,Очки
NF0406007,Предметы д/волос
NF0501001,"Горки, песочницы"
NF0500000,Детские товары
NF0501002,"Палатки, домики"
NF0502001,Жел. дороги и треки
NF0502002,Игровые наборы
NF0502003,Игрушки д/песочницы
NF0502004,Каталки для детей
NF0502005,Конструкторы
NF0502006,Куклы и акс. к ним
NF0502007,"Машины,мотоц.,аккум."
NF0502008,"Машины,транс.наборы"
NF0502009,Модели для сборки
NF0502011,Надувные игрушки
NF0502012,Настол. игры и пазлы
NF0502014,Пр.игрушки д/малышей
AG_REBATE100000000000025004,Rabatt-Artikelgruppe
NF0701000,Канцелярские товары
NF0700000,Канцелярские товары
NF0701002,"Канц.ножницы, ножи"
NF0701003,Офисные принадлеж.
NF0701004,Школьная галантерея
NF0701005,Школьно-пис.принадл.
NF0801001,Детс. мебель и акс.
NF0801000,Детская мебель
NF0800000,Мебель
NF0802001,Мебель для дома
NF0802000,Мебель бытовая
NF0802002,Мебель для сада
NF0901001,Blu-Ray- диски
NF0901000,"Книги, диски, пресса"
NF0900000,Медиа
NF0901002,CD - диски
NF0901003,"DVD, видеокассеты"
NF0901004,Атласы и карты
NF0901005,Газеты
NF0901006,Журналы
NF0901007,Игры д/приставок
NF0901008,Книги
NF0901009,"Открытки, календари"
NF0901010,Игры компьютерные
NF0901011,Программы компьютер.
NF1001001,Домашняя обувь
NF1001000,Домашняя обувь
NF1000000,Обувь
NF1002001,Обувь д/бассейна
NF1109002,"Носки, гольфы"
NF1002000,Обувь для бассейна и пляжа
NF1003001,"Босаножки, сандали"
NF1003000,Повседневная обувь
NF1003002,"Ботинки, п/ботинки"
NF1003003,"Сапоги, п/сапоги"
NF1003004,Спортивная  обувь
NF1003005,Туфли
NF1004001,Галоши
NF1004000,Резиновая обувь
NF1004002,Сапоги резиновые
NF1101001,Галстуки
NF1101000,Аксессуары для одежды
NF1100000,Одежда
NF1101002,Носовые платки
NF1101003,"Ремни, подтяжки"
NF1102001,"Дубленки,шубы,п/шубы"
NF1102000,Верхняя одежда
NF1102002,"Пальто, п/пальто"
NF1102003,"Плащи,дождевики"
NF1102004,"Комбинезоны, п/комб."
NF1102005,"Куртки, ветровки"
NF1103001,"Бейсболки, кепки"
NF1103000,Головные уборы и аксессуары
NF1103002,Комплекты
NF1103003,Панамы
NF1103004,Парео
NF1103005,"Перчатки, варежки"
NF1103006,"Платки, банданы"
NF1103009,Шляпы
NF1103010,Береты
NF1103011,Акссесуары для волос
NF1103012,Палантины
NF1104001,Купальник
NF1104000,Купальные костюмы
NF1104002,Плавки
NF1105000,Нижнее белье
NF1106001,Верх.одежда новорож.
NF1103008,"Шарфы, палантины"
NF1106000,Одежда для новорожденных
NF1106002,Наборы д/новорожд.
NF1106003,Пеленки
NF1503000,Зимний инвентарь
NF1106004,Пр одежда д/новорожд
NF1107001,Комплекты дом.одежды
NF1107000,Одежда для сна и отдыха
NF1107002,"Пижамы,сорочки"
NF1107003,Халаты
NF1108001,Блузки
NF1108000,Повседневная одежда
NF1108002,"Брюки, капри"
NF1108003,Джинсовая одежда
NF1108004,Комплекты одежды
NF1108005,Костюмы
NF1108006,Легинсы
NF1108007,Пиджаки
NF1108008,"Платья, сарафаны"
NF1108009,"Поло, футболки, топы"
NF1108010,Рубашки/сорочки
NF1108011,"Свитера,джемпера"
NF1108012,Толстовки
NF1108013,"Шорты, бриджи"
NF1108014,Юбки
NF1109000,Чулочно-носочные изделия
NF1201001,Бассейны и аксес.
NF1201000,Кемпинг
NF1200000,Отдых
NF1201002,Прочие надувные изд.
NF1201003,Товары для кемпинга
NF1201004,"Тов.д/рыбалки, охоты"
NF1202001,Аксессуары д/барбекю
NF1202000,Пикник
NF1202002,"Дрова, уголь,брикеты"
NF1202003,Средства для розжига
NF1202004,Устройства д/барбекю
NF1203001,Мочалки для бани
NF1203000,Товары для бани
NF1203002,Товары д/бани/сауны
NF1301001,Саженцы
NF1301000,Растения
NF1300000,Сад и Огород
NF1301002,Семена и луковичные
NF1301003,Цветы
NF1302001,"Сад. мототех.,насосы"
NF1302000,Садовая мототехника и насосы
NF1303001,"Кашпо,горшки и держ."
NF1303000,Садовый декор
NF1303002,Поддоны и балк.ящики
NF1303003,Пр. садовый декор
NF1303004,Резервуары для воды
NF1304001,Прочий садовый инв.
NF1304000,Садовый инвентарь
NF1304002,Ручной садовый инст.
NF1304003,Товары для полива
NF1304004,Укрывной материал
NF1304005,Теплицы
NF1305001,"Грунты,торф"
NF1305000,Уход за садом
NF1305002,Средства защиты
NF1305003,"Удобрения, подкормка"
NF1401001,Аксесс. для упаковки
AG_REBATE100000000000024001,Rabatt-Artikelgruppe
NF1501001,Велосипеды и аксес.
NF1501000,Велосипеды
NF1500000,Спорт
NF1400000,Сопутствующие товары
NF1502001,Акс.д/водного спорта
NF1502000,Водный спорт
NF1503001,Акс к зим. инвентарю
NF1503002,Коньки ледовые
NF1503003,"Лыжи, ботинки"
NF1503004,"Санки, ледянки"
NF1503005,Сноуборды
NF1504001,Мототехника
NF1504000,Мототехника
NF1505001,"Гантели, гири"
NF1505000,Силовой инвентарь
NF1505002,"Диски, грифы"
NF1506001,Мячи
NF1506000,Спортивный инвентарь
NF1506002,Настольные игры
AG_REBATE100000000000025005,Rabatt-Artikelgruppe
NF1506004,Теннисные принадл.
NF1507001,Велотренажеры
NF1507000,Тренажеры
NF1507002,Вибромассажеры
NF1507003,Прочие тренажеры
NF1507004,Скамьи/бенчи
NF1508001,Утяжелители
NF1508000,Фитнес
NF1508002,Фитнес-аксессуары пр
NF1601001,Спички
NF1601000,Табачные изделия и аксессуары
AG_REBATE100000000000027000,Rabatt-Artikelgruppe
NF1601002,Газ/бензин д/заправ.
NF1601003,Зажигалки
NF1601004,Пепельницы
NF1601005,Табачные аксессуары
NF1701001,КПБ
NF1701000,Текстиль для дома
NF1700000,Текстиль
NF1701002,Кухонные компл.
NF1701003,"Матрасы,наматрасники"
NF1701004,Наборы текстильные
NF1701005,Наволочки
NF1701006,Одеяла
NF1701007,Пододеяльники
NF1701008,Подушки
NF1701009,"Покрывала,пледы"
NF1701010,Полотенца
NF1701011,Простыни
NF1701012,Сидушка на стул
NF1701013,"Скатерти,салфетки"
NF1701014,Тюль
NF1701015,"Шторы, жалюзи"
NF1801001,"Ведра, тазы"
NF1801000,Бытовые принадлежности
NF1801002,Контейнеры д/мусора
NF1801003,Корзины для белья
NF1801004,Наборы для уборки
NF1801005,Придверные коврики
NF1801006,Прочие бытовые прин.
NF1801007,"Скреб.,стеклооч.окон"
NF1801010,"Швабры,насадки"
NF1801011,"Шетки, веники, совки"
NF1801012,"Доски гладил., акс."
NF1801013,Сушилки для одежды
NF1802001,"Фотоальбомы, рамки"
NF1802000,Декор для дома
NF1802002,Ароматические товары
NF1801008,"Удлинители, переход."
NF1801009,Фонари
AG_REBATE100000000000025504,Rabatt-Artikelgruppe
NF1802004,Ковры и текс.коврики
NF1802005,"Люстры, светильники"
NF1802006,Декор-пати
NF1802007,Плетеные изделия
NF1802008,"Репродукции, картины"
NF1802009,Подсвечники
NF1802010,Сувенирная продукция
NF1802011,Экибаны
NF1802012,Салфетки подстанов.
NF1803001,Лампы обычные
NF1803000,Лампы накаливания
NF1803002,Лампы прочие
NF1803003,Лампы энергосберег.
NF1803004,Фонари
NF1804001,"Дуршлаги, сита"
NF1804000,Кухонная посуда
NF1804002,Кастрюли
NF1804003,Контейнеры д/хран..
NF1804004,Крышки
NF1804005,Кухонные аксессуары
NF1804006,Наборы для фондю
AG_REBATE100000000000027001,Rabatt-Artikelgruppe
NF1804008,Противени д/запекан.
NF1804009,"Сковороды, сотейники"
NF1804011,Товары д/консервир.
NF1804012,Фильтры-кувш. д/воды
NF1804013,"Чайники, термосы"
NF1804014,Казан
NF1804015,"Гусятницы, утятницы"
NF1804017,Горшки для запекания
NF1804018,Разделочные доски
NF1805001,Одноразовая посуда
NF1805000,Одноразовая посуда
NF1806001,Прочая сантехника
NF1806000,Сантехника
NF1806002,"Смесители, стойки"
FR0201004,Салаты мясн.ПРИЛ
FR0203001,Готовые блюда ПРИСТ
FR2303000,ФК Десерты
FR0201005,Салаты рыбн.ПРИЛ
FR0201006,Салаты ов/проч.ПРИЛ
NF1804016,Пароварки
FR2601001,Рест.СП салаты овощ.
FR2601000,Ресторан СП Салаты
FR0202011,СП Изд.из рыбы ПРИСТ
FR0202019,СП Гарниры ПРИЛ
FR0202020,СП Гриль птиц.ПРИЛ
FR0202021,СП Гриль из мяс.ПРИЛ
FR0202022,СП Изд.из птиц.ПРИЛ
FR0202023,СП Изд.из мяса ПРИЛ
FR0202024,Изд.из птиц.СП ПРИЛ
FR0202025,Изд.из рыбы СП ПРИЛ
FR0202026,СП Изд.из твор.ПРИЛ
FR0202027,СП Изд.из овощ.ПРИЛ
FR0202028,СП Изд.из рыбы ПРИЛ
FR0202029,СП Мучные изд.ПРИЛ
FR0202030,СП Кулинар.изд.ПРИЛ
FR0202031,СП Салаты мясн.ПРИЛ
FR0202032,СП Салаты овощ.ПРИЛ
FR0202033,СП Салаты рыбн.ПРИЛ
FR0202034,СП Соления ПРИЛ
FR0202035,Сыры с/пр-во ПРИЛ
FR0203004,Готовые блюда ПРИЛ
FR0203005,Бутерброды ПРИЛ
FR0203006,Пицца ПРИЛ
FR1105002,Блокирована (Рыба холодного копч.)
FR1105006,Блокирована (Рыба г/к ПРИЛАВ)
ZNKN48500,Уборка
FR1105008,Блокирована (Рыба х/к ПРИЛАВ)
FR1105009,Рыба х/к красн/делик
FR2600000,Ресторан СП
FR2601002,Рест.СП салаты рыбн.
FR2601003,Рест.СП салаты мясн.
FR1105010,Рыба х/к др.видов
FR1105011,Рыба х/к ПРИЛ.кр/дел
FR1105012,Рыба х/к ПРИЛ.др.вид
FR1105013,Рыба г/к красн/делик
FR1105014,Рыба г/к др.видов
FR1105015,Рыба г/к ПРИЛ.кр/дел
FR1105016,Рыба г/к ПРИЛ.др.вид
FR1701001,Мучные изделия ПРИСТ
FR1701006,Птица Гриль ПРИСТ
FR1701014,Гор.блюда проч.ПРИСТ
FR1701017,Мучные изделия ПРИЛ
FR1701018,Пицца ПРИЛ
REBATE_MG100000000000009040,Rabatt-Warengruppe
FR1701019,Сендвич/бутерб.ПРИЛ
FR1701020,Гастроном.копч.ПРИЛ
FR1701021,Напитки ПРИЛ
FR1701022,Птица Гриль ПРИЛ
FR1701023,Супы ПРИЛ
FR1701024,Заливное ПРИЛ
FR1701025,Хол.блюда проч.ПРИЛ
FR1701026,Бл.мяс.жар/зап.ПРИЛ
FR1701027,Блюда мяс.рубл.ПРИЛ
FR1701028,Блюда рыб/мореп.ПРИЛ
FR1701029,Овощн.кулинар.ПРИЛ
FR1701030,Гор.блюда проч. ПРИЛ
FR1701031,Блюда мяс/птиц.ПРИЛ
FR1701032,Изд.из творога ПРИЛ
FR1702007,Салаты мясные ПРИЛ
FR1702008,Салаты рыбные ПРИЛ
FR1702009,Салаты из птиц.ПРИЛ
FR1702010,Салаты овощные ПРИЛ
FR1702011,Салат.кор.азит.ПРИЛ
FR1702012,Солен/кваш.овощ.ПРИЛ
FR2301001,ФК Блюда из мясПРИСТ
FR2301002,ФК Блюд.рыб.м/прПРИСТ
FR2301003,ФК Блюда птиц.ПРИСТ
FR2301004,ФК Гарниры ПРИСТ
FR2301005,ФК Заливное ПРИСТ
FR2301006,ФК Изд.из твор.ПРИСТ
FR2301007,ФК Каши ПРИСТ
FR2301008,ФК Мучные изд.ПРИСТ
FR2301009,ФК Напитки ПРИСТ
FR2301010,ФК Овощн.кулин.ПРИСТ
FR2301011,ФК Пиццы ПРИСТ
FR2301012,ФК Сендвичи  ПРИСТ
FR2301013,ФК Блюда из мяс.ПРИЛ
FR2301014,ФК Блюд.рыб.м/прПРИЛ
FR2301015,ФК Блюда птиц.ПРИЛ
FR2302001,ФК Салат.кор.азПРИСТ
FR2302002,ФК Салаты мясн.ПРИСТ
FR2301016,ФК Гарниры ПРИЛ
FR2302003,ФК Салаты овощ.ПРИСТ
FR2302004,ФК Салаты проч.ПРИСТ
FR2302005,ФК Салаты рыбн.ПРИСТ
FR2302007,ФК Соленья  ПРИСТ
FR2303001,ФК Десерты сладПРИСТ
ZNKN50101,Аквариум
FR2303002,ФК Десерт.гастрПРИСТ
FR2303003,ФК Десерты слад.ПРИЛ
FR2303004,ФК Десерт.гастр.ПРИЛ
NF1105006,Бюсгальтер жен.
NF1105007,Бюсгальтер д/дев.
FR2602014,Рест.СП завтраки
FR2602015,Рест.СП суши/роллы
FR2602016,Рест.СП Комбо
NF1105008,Комп.нижн.белья дет.
NF1105009,Комп.нижн.белья жен.
NF1105010,Комп.нижн.белья муж.
NF1105011,Майк.футбол.топы дет
FR2301017,ФК Заливное ПРИЛ
FR2301018,ФК Изд.из твор.ПРИЛ
FR2301019,ФК Каши ПРИЛ
FR2301020,ФК Мучные изд.ПРИЛ
NF1105012,Майк.футбол.топы жен
NF1105013,Майк.футбол.топы муж
NF1105014,Термобелье дет.
NF1105015,Термобелье жен.
NF1105016,Термобелье муж
NF1105017,Трусы дет.
NF1105018,Трусы жен.
NF1105019,Трусы муж.
NF1109003,Колготки дет.
NF1109004,Колготки жен.
NF1109005,Чулки
NF1109006,Носки дет.
NF1109007,Носки жен.
NF1109008,Носки муж.
NF1109009,Носки жен.капрон
NF1109010,Гольфы жен.капрон
NF2804001,СП Уп.д/кулин.ПРИСТ
NF2804002,СП Уп.д/кулин.ПРИЛ
FR2301021,ФК Напитки ПРИЛ
FR2301022,ФК Овощн.кулин.ПРИЛ
FR2301023,ФК Пиццы ПРИЛ
FR2301024,ФК Сендвичи ПРИЛ
FR2302006,ФК Салаты птиц.ПРИСТ
FR2302008,ФК Салат.кор.аз.ПРИЛ
FR2302009,ФК Салаты мясн.ПРИЛ
FR2302010,ФК Салаты овощ.ПРИЛ
FR2302011,ФК Салаты проч.ПРИЛ
FR2302012,ФК Салаты рыбн.ПРИЛ
FR2302013,ФК Салаты птиц.ПРИЛ
FR2302014,ФК Соленья ПРИЛ
ZNKN49901,ФК Лотки подложки
ZNKN49900,ФК Упаков.материалы
ZNKN49902,ФК Пакеты и пленки
ZNKN49903,ФК Прочая упаковка
ZNKN49905,ФК Упаковка д/напит.
ZNKN49906,ФК Этикетки обечайки
ZNKN51910,Медицинское оборуд
ZSPECIAL1,Тов.спец акц.хол.скл
NF1105001,Бюстгальтера
NF1105002,Комп. нижнего белья
NF1105003,"Майки, футболки,топы"
NF1105004,Термобелье
NF1105005,Трусы
NF1109001,"Колготки, чулки"
AG_REBATE100000000000027002,Rabatt-Artikelgruppe
ZNKN51909,Лабораторное оборудование
ZNKN42161,Оборудование для ИТ-проекта
ZNKN42162,Зап.Части для ИТ-проекта
ZNKN42163,Услуги для ИТ-проекта
ZNKN42160,ИТ-проект
ZNKN42164,Лиценз.для ИТ-проек
ZNKN42165,Сопровож.ИТ-проек
ZNKN42166,Рас.Мат.для ИТ-проек
FR2604001,Рест.СП десерты
FR2604000,Ресторан СП Торты/десерты
FR2601004,Рест.СП сендвичи
FR2602001,Рест.СП Супы холодн.
FR2602000,Ресторан СП Кулинария
FR2602002,Рест.СП Супы мясные
FR2602003,Рест.СП Супы овощные
FR2602004,Рест.СП Супы рыбные
FR2602005,Рест.СП вт.бл.мясные
FR2602006,Рест.СП вт.бл.овощн.
FR2602007,Рест.СП вт.бл.рыбные
FR2602008,Рест.СП вт.бл.мангал
FR2602009,Рест.СП Пицца 25 см
FR2602010,Рест.СП Пицца 35 см
FR2602011,Рест.СП Пицца 45 см
FR2602012,Рест.СП паст/лап.Ит.
FR2602013,Рест.СП паст/лап.Аз.
FR2603001,Рест.СП напитки хол.
FR2603000,Ресторан СП Напитки
FR2603002,Рест.СП напитки гор.
FR2604002,Рест.СП торты
FR2605001,Рест.СП хлеб
FR2605000,Ресторан СП Пекарня
FR2605002,Рест.СП выпечка
FR2606001,Рест.СП соусы
FR2606000,Ресторан СП Соусы/топинги
FR2606002,Рест.СП топинги
ZNKN47611,Внутрен.инжен.сети
ZNKN47612,Наружн.инжен.сети
ZNKN47613,"Ворота, окна, двери"
ZNKN47614,Общая вентиляция
ZNKN47615,Противопожарн.защита
ZNKN47616,Технич.вентиляция
ZNKN47617,Устройство кровли
ZNKN47618,"Аудит, обследование"
ZNKN47701,Молниезащита
ZNKN47700,Электроснабжение
ZNKN47702,Оборуд.эл/снабжен.
ZNKN47703,Сертификац.эл/обор.
ZNKN47704,Услуга электроснабж.
ZNKN47801,СЭС
ZNKN47800,СЭС
ZNKN48101,"Аудит, сертификация"
ZNKN48100,Вертикальный транспорт услуга
ZNKN48000,СЭ Эксплуатация
ZNKN48102,ТОРО эксп
ZNKN48201,Аудит/сертификац.ети
ZNKN48200,Инженерные сети
ZNKN48301,Биологические
ZNKN48300,Отходы
ZNKN48302,Крупногабаритные
ZNKN48303,Пищевые
ZNKN48304,Твердые коммунальные
ZNKN48401,АСКУЭ
ZNKN48400,Приборы учета ресурсов
ZNKN48402,"Аудит, поверка"
ZNKN48403,Приборы учета
ZNKN48501,Внешняя уборка
ZNKN48502,Внутренняя уборка
ZNKN48503,Ковровые покрытия
ZNKN48602,Дороги и тротуары
ZNKN48600,Благоустройство
ZNKN48603,Малые архитек. формы
ZNKN48604,Озеленение
ZNKN48701,КТО внешних систем
ZNKN48700,КТО
ZNKN48702,КТО внутрен.систем
ZNKN48801,СЭЭ
ZNKN48800,СЭЭ
ZNKN48901,"Аудит, обследование"
ZNKN48900,Устройство кровли
ZNKN49101,Гастроем-ть аксесс.
ZNKN49100,Инвентарь кухонь/производств
ZNKN49000,ТГ Материалы
ZNKN49102,Нож и аксессуары
ZNKN49103,Прибор провер.качест
ZNKN49104,Утварь кондитерская
ZNKN49105,Утварь кухон посуда
ZNKN49106,"Ящик, поддон"
ZNKN49201,Изделие плетеное
ZNKN49200,Инвентарь торговый
ZNKN49202,Корзинка покуп ручн
ZNKN49301,Батарейки и аккум-ры
ZNKN49300,Канцелярские хозяйственные
ZNKN49302,"Бланк, журнал"
ZNKN49303,Бумага для принтеров
ZNKN49304,Бытовая химия
ZNKN49305,Инвентарь хоз крупн.
ZNKN49306,Канцеляр.принадлеж
ZNKN49307,"Картридж, тонер"
ZNKN49308,Лампы
ZNKN49309,Материал д/дератиз.
ZNKN49310,Материал хоз мелкий
ZNKN49311,Медицина
ZNKN49312,Оборуд.канц.крупн.
ZNKN49313,Пломбир и аксессуары
ZNKN49314,Пожарный инвентарь
ZNKN49315,Средство инд.гигиены
ZNKN49316,Штемпельн. прод-ция
ZNKN49401,Контейнеры
ZNKN49400,Материал для торговли
ZNKN49402,Пакет полиэтиленовый
ZNKN49403,Пленка пищевая
ZNKN49404,Пленка упаковочная
ZNKN49405,Подложка ВПС
ZNKN49406,Посуда одноразовая
ZNKN49407,Сопутствующ материал
ZNKN49408,Упаков. бум д/фасов.
ZNKN49409,Форма бумага д/выпеч
ZNKN49410,"Этикетка, чек.лента"
ZNKN49501,Антикражн.обор/матер
ZNKN49500,Материал систем безопасности
ZNKN49502,Карта пропускная
ZNKN49503,Обор.ч/з РЦ антикраж
ZNKN49601,Обувь
ZNKN49600,Спецодежда СИЗ
ZNKN49602,Спецодежда
ZNKN49603,Средст защ персонала
ZNKN49604,Униформа
ZNKN49701,Гофрокороб
ZNKN49700,Тара
ZNKN49801,ТГМ
ZNKN49800,ТГМ
ZNKN50100,Аквариумы
ZNKN50000,ТГ Оборудование
ZNKN50102,Доставка аквариума
ZNKN50103,Емкость для рыбы
ZNKN50104,Ком-щие аквариума
ZNKN50105,Монтаж аквариума
ZNKN50201,Аппарат разменный
ZNKN50200,Банковское
ZNKN50202,Достав/монт.банк.об.
ZNKN50203,Калькулятор
ZNKN50204,Кэш-бокс
ZNKN50205,Лупа
ZNKN50206,Оборуд.д/проверки
ZNKN50207,Сейф
ZNKN50301,Весы
ZNKN50300,Весовое
ZNKN50302,Доставка весов
ZNKN50303,Ком-щие для весов
ZNKN50304,Монтаж весов
ZNKN50401,Демонтаж оборудован.
ZNKN50400,Демонтаж
ZNKN50501,Доставка мебели
ZNKN50500,Деревянная мебель
ZNKN50502,Ком-щие для мебели
ZNKN50503,Мебель/конструкции
ZNKN50504,Монтаж мебели
ZNKN50505,Обор.ч/з РЦ корп.меб
ZNKN50506,Оборуд.ч/з РЦ мебель
ZNKN50601,Доставка нерж.издел.
ZNKN50600,Изделия нержавейка
ZNKN50602,Изделия/конструкции
ZNKN50701,Боксы
ZNKN50700,Кассовые боксы гидаж
ZNKN50702,Гидаж
ZNKN50703,Доставка боксы
ZNKN50704,Комплектующие боксы
ZNKN50705,Монтаж боксы
ZNKN50706,Обор.ч/з РЦ кассовое
ZNKN50801,Доставка мет. мебели
ZNKN50800,Металлическая мебель
ZNKN50802,Мебель/конструкции
ZNKN50803,Обор.ч/з РЦ из метал
ZNKN50901,Доставка холодоснабж
ZNKN50900,Системы холодоснабжения
ZNKN50902,Комплектующие холод
ZNKN50903,Монтаж холодоснабж.
ZNKN50905,Оборуд.холодоснабж.
ZNKN50906,Расходные материалы
ZNKN51101,Доставка встр.холод
ZNKN51100,Встроенный холод
ZNKN51102,Ларь
ZNKN51103,Салат-бар
ZNKN51104,Стол холодильный
ZNKN51105,Шкаф холодильный
ZNKN51201,Доставка орошения
ZNKN51200,Орошение
ZNKN51202,Монтаж орошения
ZNKN51203,Оборудование
ZNKN51301,Бонета
ZNKN51300,Основное ХО
ZNKN51302,Витрина
ZNKN51303,Горка
ZNKN51304,Доставка Основн. ХО
ZNKN51305,Монтаж Основн. ХО
ZNKN51401,Доставка офис. меб.
ZNKN51400,Офисная мебель
ZNKN51402,Монтаж офисн.мебели
ZNKN51403,Оборуд.ч/з РЦ оф.меб
ZNKN51404,Мебель/изделия
ZNKN51501,Доставка пекар.обор.
ZNKN51500,Пекарное
ZNKN51502,Монтаж пекарн.оборуд
ZNKN51503,Оборудов. механич.
ZNKN51504,Печь
ZNKN51505,Прочее пекарн.оборуд
ZNKN51601,Биокомпактор
ZNKN51600,Прессы
ZNKN51602,Доставка прессов
ZNKN51603,Ком-щие к прессам
ZNKN51604,Монтаж прессов
ZNKN51605,Пресс для макулатуры
ZNKN51606,Пресс-компактор
ZNKN51701,Доставка стеллажей
ZNKN51700,Стеллажное
ZNKN51702,Ком-щие стеллажей
ZNKN51703,Монтаж стеллажей
ZNKN51704,Стеллаж складской
ZNKN51705,Стеллаж торг. зала
ZNKN51801,Доставка тележек
ZNKN51800,Тележки корзинки покупательские
ZNKN51802,Ком-щие к тележкам
ZNKN51803,Корзинка на колесах
ZNKN51804,Оборуд.ч/з РЦ тележ.
ZNKN51805,Тележка покупат.
ZNKN51901,Доставка техн.оборуд
ZNKN51900,Технологическое
ZNKN51902,Монтаж технол.оборуд
ZNKN51903,Оборуд.ч/з РЦ бытов.
ZNKN51904,Оборуд.ч/з РЦ технол
ZNKN51905,Оборудов. режущее
ZNKN51906,Оборудов. тепловое
ZNKN51907,Пароконвектомат
ZNKN51908,Прочее технол.оборуд
ZNKN52001,ТГО
ZNKN52000,ТГО
ZNKN52109,Доп. услуги КТО
ZNKN52100,Техобслуживание
ZNKN52110,Зап.части холод.обор
ZNKN52111,Зап.части проч.техн.
ZNKN52112,Зап.части рекл. обор
ZNKN52113,Зап.части Вес.оборуд
ZNKN52114,Зап.части Под.оборуд
ZNKN52115,КТО
NF1103007,"Шапки, береты"
AG_REBATE100000000000023001,Rabatt-Artikelgruppe
AG_REBATE100000000000028000,Rabatt-Artikelgruppe
NF1401000,Упаковочные материалы
NF1506003,"Самокаты, скейты#"
NF1600000,Табачные изделия и аксессуары
NF1804007,Ножы кухонные
NF1804010,Терки и разд. доски
NF1807009,"Салатники, тортницы#"
AG_REBATE100000000000026000,Rabatt-Artikelgruppe
AG_REBATE100000000000026002,Rabatt-Artikelgruppe
